#1 ---------------------------------------------------------------- 1#
#2     Nucleosynthesis yields of B12TW1.00 model                    2#
#3     Nishimura, Takiwaki and Thielemann, ApJ 810:109 (2015)       3#
#4     Total ejecta:     4.37000e-02  in Solar Mass                 4#
#5 ---------------------------------------------------------------- 5#
#6   name     Z    N    A    X                   Y                  6#
#7 ---------------------------------------------------------------- 7#
     rh103   45   58  103    9.7778167673e-04    9.4930259877e-06
     pd102   46   56  102    8.1261958973e-15    7.9668587228e-17
     pd104   46   58  104    3.5742221386e-16    3.4367520563e-18
     pd105   46   59  105    1.3772340555e-03    1.3116514814e-05
     pd106   46   60  106    1.0428742803e-03    9.8384366067e-06
     pd108   46   62  108    2.1703479056e-03    2.0095813941e-05
     pd110   46   64  110    1.3272899845e-03    1.2066272587e-05
     ag107   47   60  107    1.3694193363e-03    1.2798311554e-05
     ag109   47   62  109    1.5148933403e-03    1.3898104039e-05
     cd106   48   58  106    5.8067772130e-15    5.4780917104e-17
     cd108   48   60  108    1.0686628537e-15    9.8950264236e-18
     cd110   48   62  110    3.5562382655e-16    3.2329438777e-18
     cd111   48   63  111    1.7297079491e-03    1.5582954496e-05
     cd112   48   64  112    6.6687808188e-04    5.9542685882e-06
     cd113   48   65  113    2.1551192220e-04    1.9071851522e-06
     cd114   48   66  114    1.0215541233e-04    8.9610010812e-07
     cd116   48   68  116    7.8510175919e-05    6.7681186137e-07
     in113   49   64  113    5.7709797877e-16    5.1070617590e-18
     in115   49   66  115    7.4891259598e-05    6.5122834433e-07
     sn112   50   62  112    1.1358494013e-14    1.0141512512e-16
     sn114   50   64  114    3.3048347405e-15    2.8989778426e-17
     sn115   50   65  115    6.1067522236e-16    5.3102193249e-18
     sn116   50   66  116    1.9740080946e-15    1.7017311160e-17
     sn117   50   67  117    5.9751142802e-05    5.1069352822e-07
     sn118   50   68  118    6.0780982531e-05    5.1509307230e-07
     sn119   50   69  119    5.8602178699e-05    4.9245528318e-07
     sn120   50   70  120    5.5265994911e-05    4.6054995759e-07
     sn122   50   72  122    1.2918231819e-04    1.0588714606e-06
     sn124   50   74  124    7.4337216043e-04    5.9949367777e-06
     sb121   51   70  121    1.1011540517e-04    9.1004467087e-07
     sb123   51   72  123    3.2973406252e-04    2.6807647359e-06
     te120   52   68  120    1.3149968301e-15    1.0958306917e-17
     te122   52   70  122    3.8774933577e-17    3.1782732440e-19
     te123   52   71  123    9.1469184543e-17    7.4365190685e-19
     te124   52   72  124    1.3211083413e-16    1.0654099526e-18
     te125   52   73  125    2.7858872898e-03    2.2287098318e-05
     te126   52   74  126    7.7281962548e-03    6.1334890911e-05
     te128   52   76  128    2.3202001562e-02    1.8126563720e-04
     te130   52   78  130    1.2864230106e-02    9.8955616197e-05
     i127    53   74  127    1.1534425384e-02    9.0822247122e-05
     xe124   54   70  124    3.9215062571e-15    3.1625050460e-17
     xe126   54   72  126    3.0796405816e-16    2.4441591917e-18
     xe128   54   74  128    1.0604674174e-16    8.2849016987e-19
     xe129   54   75  129    1.6538851348e-02    1.2820814999e-04
     xe130   54   76  130    4.7659267446e-16    3.6660974959e-18
     xe131   54   77  131    2.7126894197e-03    2.0707552822e-05
     xe132   54   78  132    6.1073433370e-03    4.6267752553e-05
     xe134   54   80  134    8.5234040490e-04    6.3607492903e-06
     xe136   54   82  136    6.3701884124e-04    4.6839620679e-06
     cs133   55   78  133    6.4670107798e-04    4.8624141201e-06
     ba130   56   74  130    6.3477862173e-15    4.8829124748e-17
     ba132   56   76  132    1.5487471047e-16    1.1732932611e-18
     ba134   56   78  134    8.5866131048e-17    6.4079202275e-19
     ba135   56   79  135    5.0027427937e-04    3.7057354027e-06
     ba136   56   80  136    1.2376711853e-15    9.1005234210e-18
     ba137   56   81  137    8.9251607680e-05    6.5147158891e-07
     ba138   56   82  138    2.2293390169e-04    1.6154630557e-06
     la138   57   81  138    2.9989485962e-18    2.1731511567e-20
     la139   57   82  139    5.2646360764e-05    3.7875079686e-07
     ce136   58   78  136    6.4031404784e-15    4.7081915283e-17
     ce138   58   80  138    3.1744291182e-16    2.3003109552e-18
     ce140   58   82  140    9.3980815263e-05    6.7129153759e-07
     ce142   58   84  142    4.8320011975e-05    3.4028177447e-07
     pr141   59   82  141    6.0957515035e-05    4.3232280166e-07
     nd142   60   82  142    6.5382048757e-14    4.6043696308e-16
     nd143   60   83  143    5.6196948386e-05    3.9298565305e-07
     nd144   60   84  144    7.7719787202e-05    5.3972074446e-07
     nd145   60   85  145    6.4072081400e-05    4.4187642345e-07
     nd146   60   86  146    1.3910600972e-04    9.5278088848e-07
     nd148   60   88  148    8.7265667110e-05    5.8963288588e-07
     nd150   60   90  150    1.9083644531e-04    1.2722429688e-06
     sm144   62   82  144    4.8479812965e-14    3.3666536781e-16
     sm147   62   85  147    1.4906476729e-04    1.0140460360e-06
     sm148   62   86  148    1.4875518418e-18    1.0051025958e-20
     sm149   62   87  149    3.6243164926e-04    2.4324271762e-06
     sm150   62   88  150    1.9237534387e-18    1.2825022925e-20
     sm152   62   90  152    1.9294040818e-04    1.2693447907e-06
     sm154   62   92  154    2.0687665746e-04    1.3433549186e-06
     eu151   63   88  151    1.6729109705e-04    1.1078880599e-06
     eu153   63   90  153    2.0805587856e-04    1.3598423435e-06
     gd152   64   88  152    6.9811792292e-17    4.5928810718e-19
     gd154   64   90  154    5.3885093949e-18    3.4990320746e-20
     gd155   64   91  155    3.1586293590e-04    2.0378253929e-06
     gd156   64   92  156    3.0681990312e-04    1.9667942507e-06
     gd157   64   93  157    6.3318361750e-04    4.0330166720e-06
     gd158   64   94  158    6.7517370690e-04    4.2732513095e-06
     gd160   64   96  160    5.6060591554e-04    3.5037869722e-06
     tb159   65   94  159    8.1694974569e-04    5.1380487150e-06
     dy156   66   90  156    2.1452205777e-15    1.3751413960e-17
     dy158   66   92  158    5.0900372150e-17    3.2215425411e-19
     dy160   66   94  160    5.6538191125e-16    3.5336369453e-18
     dy161   66   95  161    6.2489700946e-04    3.8813478848e-06
     dy162   66   96  162    5.9566995957e-04    3.6769750590e-06
     dy163   66   97  163    5.9544152931e-04    3.6530155172e-06
     dy164   66   98  164    5.7651187482e-04    3.5153163099e-06
     ho165   67   98  165    4.1186776344e-04    2.4961682633e-06
     er162   68   94  162    2.6870912048e-15    1.6586982746e-17
     er164   68   96  164    1.4958374480e-16    9.1209600487e-19
     er166   68   98  166    2.6976611135e-04    1.6250970563e-06
     er167   68   99  167    3.4344989664e-04    2.0565862074e-06
     er168   68  100  168    3.2490897434e-04    1.9339819901e-06
     er170   68  102  170    1.8343149791e-04    1.0790088112e-06
     tm169   69  100  169    2.9925064623e-04    1.7707138830e-06
     yb168   70   98  168    1.1935480783e-15    7.1044528468e-18
     yb170   70  100  170    5.9937694176e-16    3.5257467162e-18
     yb171   70  101  171    2.6860692800e-04    1.5708007485e-06
     yb172   70  102  172    2.2385663969e-04    1.3014920912e-06
     yb173   70  103  173    2.0427275294e-04    1.1807673580e-06
     yb174   70  104  174    1.6911653531e-04    9.7193411097e-07
     yb176   70  106  176    1.3557335587e-04    7.7030315838e-07
     lu175   71  104  175    1.8901601649e-04    1.0800915228e-06
     lu176   71  105  176    1.5807473780e-17    8.9815191933e-20
     hf174   72  102  174    2.1703479056e-16    1.2473263826e-18
     hf176   72  104  176    6.2657216466e-17    3.5600691174e-19
     hf177   72  105  177    1.9189443807e-04    1.0841493676e-06
     hf178   72  106  178    1.3446627065e-04    7.5542848680e-07
     hf179   72  107  179    1.4327185620e-04    8.0040143126e-07
     hf180   72  108  180    9.3898560334e-05    5.2165866852e-07
     ta180   73  107  180    1.2424101111e-18    6.9022783952e-21
     ta181   73  108  181    1.1700037319e-04    6.4641090159e-07
     w180    74  106  180    6.4506098883e-16    3.5836721602e-18
     w182    74  108  182    1.7053019798e-04    9.3697910977e-07
     w183    74  109  183    1.3422080832e-04    7.3344703998e-07
     w184    74  110  184    1.1487737447e-04    6.2433355688e-07
     w186    74  112  186    2.6663321045e-04    1.4335118842e-06
     re185   75  110  185    1.5743653573e-04    8.5100830125e-07
     re187   75  112  187    4.5362641693e-04    2.4258097162e-06
     os184   76  108  184    3.0093281463e-16    1.6355044274e-18
     os186   76  110  186    1.1210415103e-16    6.0271048940e-19
     os187   76  111  187    3.4559593877e-18    1.8481066244e-20
     os188   76  112  188    4.2079457732e-04    2.2382690283e-06
     os189   76  113  189    8.2407516660e-04    4.3601860667e-06
     os190   76  114  190    2.2455896253e-03    1.1818892765e-05
     os192   76  116  192    4.4749486800e-03    2.3307024375e-05
     ir191   77  114  191    4.5034223108e-03    2.3578127282e-05
     ir193   77  116  193    5.1044142945e-03    2.6447742459e-05
     pt190   78  112  190    1.5295208916e-16    8.0501099559e-19
     pt192   78  114  192    1.5161156425e-16    7.8964356380e-19
     pt194   78  116  194    2.5565653561e-03    1.3178171939e-05
     pt195   78  117  195    1.3036354306e-03    6.6853099005e-06
     pt196   78  118  196    2.1801463613e-04    1.1123195721e-06
     pt198   78  120  198    8.8317047412e-05    4.4604569400e-07
     au197   79  118  197    8.6480888961e-05    4.3898928406e-07
     hg196   80  116  196    5.8604983982e-14    2.9900502032e-16
     hg198   80  118  198    6.3453516317e-15    3.2047230463e-17
     hg199   80  119  199    6.4831712184e-05    3.2578749841e-07
     hg200   80  120  200    2.1921389496e-05    1.0960694748e-07
     hg201   80  121  201    1.6996413178e-05    8.4559269541e-08
     hg202   80  122  202    1.8350864321e-05    9.0845862976e-08
     hg204   80  124  204    2.5182231375e-05    1.2344231066e-07
     tl203   81  122  203    9.2269491942e-06    4.5452951696e-08
     tl205   81  124  205    1.5544378233e-05    7.5826235283e-08
     pb204   82  122  204    7.3375103880e-13    3.5968188177e-15
     pb206   82  124  206    3.2783448462e-05    1.5914295370e-07
     pb207   82  125  207    3.8658013354e-05    1.8675368770e-07
     pb208   82  126  208    5.7963175119e-05    2.7866911115e-07
     bi209   83  126  209    4.9514862507e-05    2.3691321774e-07
     th232   90  142  232    5.2652372086e-05    2.2694987968e-07
     u235    92  143  235    8.4603552950e-05    3.6001511894e-07
     u238    92  146  238    2.6749082579e-05    1.1239110328e-07
