#1 ---------------------------------------------------------------- 1#
#2     Nucleosynthesis yields of B11TW1.00 model                    2#
#3     Nishimura, Takiwaki and Thielemann, ApJ 810:109 (2015)       3#
#4     Total ejecta:     2.15000e-02  in Solar Mass                 4#
#5 ---------------------------------------------------------------- 5#
#6   name     Z    N    A    X                   Y                  6#
#7 ---------------------------------------------------------------- 7#
     cd110   48   62  110    9.8445402624e-16    8.9495820567e-18
     cd111   48   63  111    5.9186975318e-03    5.3321599386e-05
     cd112   48   64  112    2.2094317108e-03    1.9727068846e-05
     cd113   48   65  113    6.3926616870e-04    5.6572227319e-06
     cd114   48   66  114    2.6692894823e-04    2.3414820020e-06
     cd116   48   68  116    2.0339958366e-04    1.7534446867e-06
     in113   49   64  113    1.4298912500e-17    1.2653904867e-19
     in115   49   66  115    1.8455696882e-04    1.6048432072e-06
     sn112   50   62  112    2.0009775980e-15    1.7865871411e-17
     sn114   50   64  114    2.5978171386e-15    2.2787869637e-17
     sn115   50   65  115    9.8816715711e-17    8.5927578879e-19
     sn116   50   66  116    5.4218324638e-15    4.6739935033e-17
     sn117   50   67  117    1.5837180047e-04    1.3536051322e-06
     sn118   50   68  118    1.6088821396e-04    1.3634594403e-06
     sn119   50   69  119    1.4497848679e-04    1.2183066117e-06
     sn120   50   70  120    1.2918967149e-04    1.0765805958e-06
     sn122   50   72  122    2.2601423514e-04    1.8525756978e-06
     sn124   50   74  124    1.1433198085e-03    9.2203210362e-06
     sb121   51   70  121    2.1950359654e-04    1.8140793103e-06
     sb123   51   72  123    5.2796731869e-04    4.2924172251e-06
     te120   52   68  120    2.8201192763e-16    2.3500993970e-18
     te122   52   70  122    1.0356875848e-16    8.4892424982e-19
     te123   52   71  123    1.5858468802e-17    1.2893064066e-19
     te124   52   72  124    1.6642329019e-16    1.3421233080e-18
     te125   52   73  125    3.9694846778e-03    3.1755877423e-05
     te126   52   74  126    1.1658590192e-02    9.2528493590e-05
     te128   52   76  128    3.5203952958e-02    2.7503088249e-04
     te130   52   78  130    1.6917532679e-02    1.3013486676e-04
     i127    53   74  127    1.7604250035e-02    1.3861614201e-04
     xe124   54   70  124    6.3446173079e-16    5.1166268612e-18
     xe126   54   72  126    5.0448354863e-16    4.0038376875e-18
     xe128   54   74  128    6.9115699171e-16    5.3996639978e-18
     xe129   54   75  129    2.1743259341e-02    1.6855239799e-04
     xe130   54   76  130    5.2071674085e-16    4.0055133912e-18
     xe131   54   77  131    5.3805880850e-03    4.1073191489e-05
     xe132   54   78  132    6.6362525795e-03    5.0274640753e-05
     xe134   54   80  134    1.5013945967e-03    1.1204437289e-05
     xe136   54   82  136    4.7855157177e-04    3.5187615572e-06
     cs133   55   78  133    9.1809098373e-04    6.9029397273e-06
     ba130   56   74  130    6.7501267487e-16    5.1924051913e-18
     ba132   56   76  132    3.9338311808e-16    2.9801751369e-18
     ba134   56   78  134    4.7489217951e-16    3.5439714889e-18
     ba135   56   79  135    3.9476895401e-04    2.9242144741e-06
     ba136   56   80  136    5.9965461676e-16    4.4092251232e-18
     ba137   56   81  137    1.7264973424e-04    1.2602170383e-06
     ba138   56   82  138    3.5612056320e-04    2.5805837913e-06
     la138   57   81  138    1.4004693642e-18    1.0148328726e-20
     la139   57   82  139    8.3050739315e-05    5.9748733320e-07
     ce136   58   78  136    9.6057961787e-16    7.0630854255e-18
     ce138   58   80  138    7.5907638688e-16    5.5005535281e-18
     ce140   58   82  140    1.9392918809e-04    1.3852084864e-06
     ce142   58   84  142    8.3237790995e-05    5.8618162672e-07
     pr141   59   82  141    2.0983684839e-04    1.4882045985e-06
     nd142   60   82  142    7.8555815099e-15    5.5320996549e-17
     nd143   60   83  143    9.3014083230e-05    6.5044813447e-07
     nd144   60   84  144    1.6396888279e-04    1.1386727971e-06
     nd145   60   85  145    1.1925733062e-04    8.2246434908e-07
     nd146   60   86  146    2.0670347438e-04    1.4157772218e-06
     nd148   60   88  148    1.6716529631e-04    1.1294952453e-06
     nd150   60   90  150    2.7255600016e-04    1.8170400010e-06
     sm144   62   82  144    3.6573563962e-16    2.5398308307e-18
     sm147   62   85  147    2.2974700126e-04    1.5629047705e-06
     sm148   62   86  148    2.5476025467e-19    1.7213530721e-21
     sm149   62   87  149    4.9794707417e-04    3.3419266723e-06
     sm150   62   88  150    2.4829302034e-18    1.6552868022e-20
     sm152   62   90  152    3.5228135330e-04    2.3176404822e-06
     sm154   62   92  154    3.9314129436e-04    2.5528655478e-06
     eu151   63   88  151    3.1958347948e-04    2.1164468840e-06
     eu153   63   90  153    3.6547004691e-04    2.3886931170e-06
     gd152   64   88  152    6.3103486134e-18    4.1515451404e-20
     gd154   64   90  154    2.8874165438e-18    1.8749458077e-20
     gd155   64   91  155    5.0793212021e-04    3.2769814207e-06
     gd156   64   92  156    5.2712713628e-04    3.3790201043e-06
     gd157   64   93  157    1.1394857658e-03    7.2578711195e-06
     gd158   64   94  158    1.0907696541e-03    6.9036054060e-06
     gd160   64   96  160    1.0006810179e-03    6.2542563616e-06
     tb159   65   94  159    1.2444827310e-03    7.8269354151e-06
     dy156   66   90  156    1.8372298702e-16    1.1777114553e-18
     dy158   66   92  158    5.7053552730e-17    3.6109843500e-19
     dy160   66   94  160    2.2763569418e-16    1.4227230886e-18
     dy161   66   95  161    1.1105599286e-03    6.8978877552e-06
     dy162   66   96  162    9.1277292878e-04    5.6344007949e-06
     dy163   66   97  163    8.5518167997e-04    5.2465133741e-06
     dy164   66   98  164    8.6538064700e-04    5.2767112622e-06
     ho165   67   98  165    6.7682945307e-04    4.1019966853e-06
     er162   68   94  162    3.1593235470e-16    1.9501997204e-18
     er164   68   96  164    4.9938044809e-17    3.0450027323e-19
     er166   68   98  166    5.7446361258e-04    3.4606241722e-06
     er167   68   99  167    7.2915018492e-04    4.3661687720e-06
     er168   68  100  168    5.7229753345e-04    3.4065329372e-06
     er170   68  102  170    3.1247861594e-04    1.8381095055e-06
     tm169   69  100  169    4.8258196709e-04    2.8555145982e-06
     yb168   70   98  168    3.3374773544e-16    1.9865936634e-18
     yb170   70  100  170    1.9558888422e-17    1.1505228483e-19
     yb171   70  101  171    3.9880554993e-04    2.3321961984e-06
     yb172   70  102  172    3.7957022991e-04    2.2068036623e-06
     yb173   70  103  173    3.8906542791e-04    2.2489331093e-06
     yb174   70  104  174    3.5006153557e-04    2.0118479056e-06
     yb176   70  106  176    2.4410864325e-04    1.3869809275e-06
     lu175   71  104  175    3.9085326994e-04    2.2334472568e-06
     lu176   71  105  176    7.0934854269e-17    4.0303894471e-19
     hf174   72  102  174    1.0404620531e-16    5.9796669718e-19
     hf176   72  104  176    5.5023576954e-18    3.1263395997e-20
     hf177   72  105  177    2.9643970944e-04    1.6748006183e-06
     hf178   72  106  178    2.1842572415e-04    1.2271108099e-06
     hf179   72  107  179    2.4541800501e-04    1.3710503073e-06
     hf180   72  108  180    1.7386298658e-04    9.6590548099e-07
     ta180   73  107  180    4.2002609800e-18    2.3334783222e-20
     ta181   73  108  181    2.3652013227e-04    1.3067410622e-06
     w180    74  106  180    2.8889976989e-16    1.6049987216e-18
     w182    74  108  182    2.9622682189e-04    1.6276199005e-06
     w183    74  109  183    2.1164432567e-04    1.1565263698e-06
     w184    74  110  184    1.9084025178e-04    1.0371752814e-06
     w186    74  112  186    5.9807656198e-04    3.2154653870e-06
     re185   75  110  185    3.0304645746e-04    1.6380889592e-06
     re187   75  112  187    1.1992802973e-03    6.4132636222e-06
     os184   76  108  184    9.1685602927e-17    4.9829132025e-19
     os186   76  110  186    8.0510350142e-18    4.3285134485e-20
     os187   76  111  187    1.1375429085e-18    6.0831171579e-21
     os188   76  112  188    1.0887337878e-03    5.7911371691e-06
     os189   76  113  189    3.7787436358e-03    1.9993352570e-05
     os190   76  114  190    9.2182374985e-03    4.8517039466e-05
     os192   76  116  192    1.6542912602e-02    8.6161003133e-05
     ir191   77  114  191    1.8679642181e-02    9.7799173724e-05
     ir193   77  116  193    1.7405107169e-02    9.0181902432e-05
     pt190   78  112  190    5.0272360934e-17    2.6459137334e-19
     pt192   78  114  192    2.0346572348e-17    1.0597173098e-19
     pt194   78  116  194    6.0899273268e-03    3.1391377973e-05
     pt195   78  117  195    2.6900408510e-03    1.3795081287e-05
     pt196   78  118  196    5.2065680164e-04    2.6564122533e-06
     pt198   78  120  198    1.8388833658e-04    9.2872897260e-07
     au197   79  118  197    1.6586006828e-04    8.4192928063e-07
     hg196   80  116  196    3.2006712692e-14    1.6329955455e-16
     hg198   80  118  198    1.2334869858e-15    6.2297322516e-18
     hg199   80  119  199    2.6415417607e-04    1.3274079199e-06
     hg200   80  120  200    3.3002530366e-04    1.6501265183e-06
     hg201   80  121  201    2.0850785137e-04    1.0373524944e-06
     hg202   80  122  202    6.5886525773e-04    3.2617091967e-06
     hg204   80  124  204    4.4157527831e-04    2.1645846976e-06
     tl203   81  122  203    2.3135399222e-04    1.1396748385e-06
     tl205   81  124  205    2.1747393080e-04    1.0608484429e-06
     pb204   82  122  204    3.3678706689e-13    1.6509169945e-15
     pb206   82  124  206    5.4269789686e-04    2.6344558100e-06
     pb207   82  125  207    5.4527941673e-04    2.6342000808e-06
     pb208   82  126  208    3.5221314661e-04    1.6933324356e-06
     bi209   83  126  209    4.6712798463e-04    2.2350621274e-06
     th232   90  142  232    6.8975668770e-04    2.9730891711e-06
     u235    92  143  235    9.5863056003e-04    4.0792789788e-06
     u238    92  146  238    2.8803685192e-03    1.2102388736e-05
