 Tables of Bolometric Corrections Derived from the 2008 MARCS model atmospheres
 31 Teffs        12 log gs       12 [Fe/H]s       5 BC values   E(B-V) = 0.000
 2600. 2700. 2800. 2900. 3000. 3100. 3200. 3300. 3400. 3500. 3600. 3700. 3800.
 3900. 4000. 4250. 4500. 4750. 5000. 5250. 5500. 5750. 6000. 6250. 6500. 6750.
 7000. 7250. 7500. 7750. 8000.
 0.0 0.5 1.0 1.5 2.0 2.5 3.0 3.5 4.0 4.5 5.0 5.5
  19  20  21  22  24  30  31  31  31  31  31  19
 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  u      sdss    
 -8.3072 -7.7891 -7.3320 -6.9299 -6.5793 -6.2760 -6.0146 -5.7895 -5.6010 -5.4270
 -5.2211 -4.9812 -4.7136 -4.4199 -4.1247 -3.4673 -2.8976 -2.4031 -2.0224 -1.7668
 -1.5997 -1.4883 -1.4129 -1.3613
 -8.4334 -7.8751 -7.3738 -6.9265 -6.5302 -6.1798 -5.8700 -5.5953 -5.3487 -5.1275
 -4.9280 -4.7259 -4.4978 -4.2356 -3.9596 -3.3292 -2.7967 -2.3325 -1.9585 -1.7003
 -1.5354 -1.4287 -1.3585 -1.3125 -1.2828 -1.2632 -1.2491 -1.2369 -1.2246 -1.2082
 -8.6289 -8.0392 -7.5010 -7.0128 -6.5746 -6.1839 -5.8361 -5.5255 -5.2453 -4.9893
 -4.7542 -4.5378 -4.3334 -4.1141 -3.8713 -3.2629 -2.7491 -2.3043 -1.9322 -1.6601
 -1.4849 -1.3758 -1.3066 -1.2628 -1.2362 -1.2213 -1.2137 -1.2092 -1.2054 -1.2019
 -1.1945
 -8.8744 -8.2615 -7.6960 -7.1746 -6.6984 -6.2694 -5.8858 -5.5423 -5.2332 -4.9522
 -4.6933 -4.4541 -4.2337 -4.0222 -3.8085 -3.2507 -2.7409 -2.3075 -1.9365 -1.6481
 -1.4527 -1.3310 -1.2572 -1.2125 -1.1866 -1.1737 -1.1697 -1.1704 -1.1728 -1.1760
 -1.1799
 -9.1499 -8.5183 -7.9312 -7.3865 -6.8814 -6.4188 -6.0002 -5.6242 -5.2864 -4.9807
 -4.7012 -4.4433 -4.2045 -3.9803 -3.7658 -3.2491 -2.7542 -2.3249 -1.9573 -1.6568
 -1.4396 -1.2979 -1.2117 -1.1615 -1.1339 -1.1213 -1.1189 -1.1230 -1.1303 -1.1385
 -1.1471
 -9.4576 -8.8145 -8.2098 -7.6460 -7.1196 -6.6314 -6.1823 -5.7739 -5.4053 -5.0730
 -4.7708 -4.4937 -4.2372 -3.9978 -3.7721 -3.2591 -2.7854 -2.3568 -1.9910 -1.6853
 -1.4500 -1.2855 -1.1796 -1.1164 -1.0818 -1.0657 -1.0622 -1.0670 -1.0770 -1.0894
 -1.1023
 -9.7625 -9.1206 -8.5064 -7.9291 -7.3879 -6.8821 -6.4111 -5.9761 -5.5781 -5.2166
 -4.8885 -4.5891 -4.3136 -4.0575 -3.8178 -3.2839 -2.8193 -2.3966 -2.0281 -1.7194
 -1.4733 -1.2908 -1.1642 -1.0827 -1.0350 -1.0110 -1.0031 -1.0059 -1.0159 -1.0303
 -1.0468
-10.0491 -9.4152 -8.8067 -8.2237 -7.6720 -7.1536 -6.6685 -6.2150 -5.7943 -5.4062
 -5.0508 -4.7258 -4.4139 -4.1368 -3.9029 -3.3235 -2.8559 -2.4443 -2.0686
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =  u      sdss    
 -8.1910 -8.0565 -7.9669 -7.9059 -7.8569 -7.8042 -7.7342 -7.6351 -7.4935 -7.2951
 -7.0313 -6.7105 -6.3602 -6.0174 -5.6865 -4.8849 -4.0867 -3.3806 -2.7781
 -7.8567 -7.6536 -7.4995 -7.3882 -7.3050 -7.2311 -7.1479 -7.0410 -6.8980 -6.7074
 -6.4590 -6.1532 -5.8138 -5.4768 -5.1546 -4.4010 -3.6922 -3.0545 -2.5521 -2.1958
 -7.5917 -7.3311 -7.1465 -6.9951 -6.8598 -6.7412 -6.6301 -6.5091 -6.3627 -6.1814
 -5.9556 -5.6784 -5.3596 -5.0337 -4.7224 -4.0156 -3.3812 -2.8215 -2.3731 -2.0523
 -1.8326
 -7.5668 -7.2015 -6.9044 -6.6708 -6.4969 -6.3684 -6.2397 -6.0933 -5.9319 -5.7498
 -5.5397 -5.2939 -5.0060 -4.6968 -4.3971 -3.7288 -3.1499 -2.6455 -2.2360 -1.9384
 -1.7371 -1.6005
 -7.6857 -7.2528 -6.8814 -6.5664 -6.3018 -6.0858 -5.9141 -5.7700 -5.6284 -5.4495
 -5.2398 -5.0088 -4.7524 -4.4663 -4.1771 -3.5339 -2.9913 -2.5224 -2.1371 -1.8513
 -1.6587 -1.5313 -1.4458 -1.3868
 -7.9217 -7.4198 -6.9857 -6.6082 -6.2809 -5.9994 -5.7565 -5.5451 -5.3616 -5.2027
 -5.0346 -4.8273 -4.5878 -4.3265 -4.0513 -3.4193 -2.8959 -2.4476 -2.0738 -1.7893
 -1.5959 -1.4709 -1.3897 -1.3364 -1.3007 -1.2757 -1.2570 -1.2413 -1.2253 -1.2052
 -8.2832 -7.7033 -7.1974 -6.7560 -6.3699 -6.0316 -5.7358 -5.4756 -5.2436 -5.0335
 -4.8443 -4.6692 -4.4784 -4.2504 -3.9955 -3.3720 -2.8526 -2.4139 -2.0436 -1.7524
 -1.5490 -1.4188 -1.3370 -1.2854 -1.2531 -1.2332 -1.2212 -1.2130 -1.2063 -1.1998
 -1.1896
 -8.7523 -8.0989 -7.5180 -7.0049 -6.5535 -6.1574 -5.8098 -5.5033 -5.2311 -4.9858
 -4.7607 -4.5536 -4.3641 -4.1750 -3.9638 -3.3774 -2.8513 -2.4132 -2.0420 -1.7411
 -1.5206 -1.3767 -1.2882 -1.2346 -1.2027 -1.1850 -1.1768 -1.1740 -1.1737 -1.1746
 -1.1763
 -9.2748 -8.5651 -7.9216 -7.3411 -6.8225 -6.3635 -5.9597 -5.6048 -5.2913 -5.0114
 -4.7575 -4.5240 -4.3083 -4.1071 -3.9115 -3.3966 -2.8781 -2.4338 -2.0594 -1.7492
 -1.5108 -1.3469 -1.2446 -1.1841 -1.1498 -1.1322 -1.1258 -1.1265 -1.1312 -1.1373
 -1.1443
 -9.8329 -9.0840 -8.3927 -7.7563 -7.1778 -6.6568 -6.1934 -5.7850 -5.4257 -5.1076
 -4.8226 -4.5635 -4.3247 -4.1026 -3.8934 -3.4075 -2.9256 -2.4782 -2.0981 -1.7798
 -1.5252 -1.3388 -1.2156 -1.1406 -1.0982 -1.0768 -1.0693 -1.0710 -1.0784 -1.0888
 -1.1001
-10.3747 -9.6067 -8.8861 -8.2132 -7.5892 -7.0168 -6.4984 -6.0356 -5.6260 -5.2648
 -4.9440 -4.6557 -4.3930 -4.1497 -3.9232 -3.4180 -2.9653 -2.5318 -2.1464 -1.8214
 -1.5549 -1.3495 -1.2041 -1.1093 -1.0528 -1.0228 -1.0106 -1.0103 -1.0179 -1.0305
 -1.0454
-10.8675-10.1000 -9.3713 -8.6797 -8.0284 -7.4196 -6.8584 -6.3483 -5.8899 -5.4817
 -5.1198 -4.7976 -4.4990 -4.2327 -4.0009 -3.4281 -2.9972 -2.5946 -2.2043
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =  u      sdss    
 -7.7760 -7.7525 -7.7397 -7.7280 -7.7097 -7.6751 -7.6150 -7.5216 -7.3861 -7.2018
 -6.9671 -6.6854 -6.3706 -6.0510 -5.7371 -4.9829 -4.2559 -3.5673 -2.9716
 -7.3049 -7.2430 -7.2056 -7.1791 -7.1513 -7.1120 -7.0516 -6.9614 -6.8332 -6.6591
 -6.4332 -6.1574 -5.8494 -5.5345 -5.2272 -4.5083 -3.8463 -3.2471 -2.7363 -2.3410
 -7.0230 -6.8814 -6.7842 -6.7188 -6.6684 -6.6167 -6.5507 -6.4610 -6.3402 -6.1810
 -5.9768 -5.7241 -5.4334 -5.1299 -4.8331 -4.1504 -3.5422 -3.0047 -2.5513 -2.1953
 -1.9394
 -6.9318 -6.7060 -6.5452 -6.4188 -6.3144 -6.2291 -6.1477 -6.0527 -5.9353 -5.7888
 -5.6069 -5.3837 -5.1195 -4.8328 -4.5469 -3.8932 -3.3240 -2.8272 -2.4105 -2.0807
 -1.8419 -1.6783
 -7.0621 -6.7271 -6.4581 -6.2486 -6.0930 -5.9801 -5.8796 -5.7711 -5.6459 -5.5000
 -5.3298 -5.1302 -4.8951 -4.6295 -4.3547 -3.7197 -3.1752 -2.7039 -2.3085 -1.9939
 -1.7632 -1.6068 -1.5022 -1.4298
 -7.3160 -6.9076 -6.5597 -6.2669 -6.0269 -5.8328 -5.6772 -5.5538 -5.4480 -5.3188
 -5.1531 -4.9606 -4.7450 -4.5026 -4.2405 -3.6153 -3.0827 -2.6259 -2.2406 -1.9322
 -1.7025 -1.5461 -1.4441 -1.3771 -1.3314 -1.2984 -1.2728 -1.2512 -1.2297 -1.2035
 -7.6954 -7.1965 -6.7722 -6.4096 -6.1000 -5.8374 -5.6160 -5.4286 -5.2685 -5.1317
 -5.0034 -4.8496 -4.6550 -4.4311 -4.1867 -3.5682 -3.0367 -2.5859 -2.2038 -1.8943
 -1.6596 -1.4967 -1.3916 -1.3250 -1.2825 -1.2547 -1.2359 -1.2222 -1.2107 -1.1988
 -1.1828
 -8.2404 -7.6256 -7.1037 -6.6599 -6.2794 -5.9520 -5.6699 -5.4269 -5.2148 -5.0270
 -4.8578 -4.7045 -4.5535 -4.3761 -4.1636 -3.5693 -3.0307 -2.5785 -2.1952 -1.8799
 -1.6351 -1.4600 -1.3456 -1.2747 -1.2316 -1.2059 -1.1911 -1.1828 -1.1779 -1.1745
 -1.1712
 -8.9356 -8.2041 -7.5696 -7.0261 -6.5600 -6.1593 -5.8121 -5.5112 -5.2485 -5.0169
 -4.8086 -4.6183 -4.4432 -4.2782 -4.1080 -3.5954 -3.0556 -2.5955 -2.2078 -1.8846
 -1.6272 -1.4359 -1.3069 -1.2266 -1.1793 -1.1529 -1.1400 -1.1351 -1.1352 -1.1374
 -1.1409
 -9.7310 -8.9086 -8.1712 -7.5262 -6.9631 -6.4751 -6.0524 -5.6863 -5.3678 -5.0886
 -4.8408 -4.6173 -4.4126 -4.2227 -4.0443 -3.6052 -3.1136 -2.6444 -2.2483 -1.9158
 -1.6441 -1.4338 -1.2843 -1.1877 -1.1302 -1.0986 -1.0840 -1.0801 -1.0829 -1.0897
 -1.0980
-10.5381 -9.6561 -8.8464 -8.1210 -7.4705 -6.8951 -6.3895 -5.9490 -5.5666 -5.2337
 -4.9412 -4.6811 -4.4463 -4.2311 -4.0314 -3.5866 -3.1586 -2.7123 -2.3069 -1.9640
 -1.6789 -1.4504 -1.2792 -1.1618 -1.0884 -1.0466 -1.0264 -1.0203 -1.0233 -1.0323
 -1.0442
-11.3043-10.3865 -9.5368 -8.7557 -8.0429 -7.3963 -6.8157 -6.2998 -5.8477 -5.4535
