# 1:Z 2:Y(Z)
    1     3.98354050701078E-08
    2     1.04035084635840E-03
    3     9.73772598949224E-08
    4     8.05040163103699E-09
    5     1.19758627190209E-08
    6     2.26483023597807E-08
    7     5.22710755064758E-04
    8     5.92239030823977E-05
    9     4.42315161746709E-05
   10     1.90652379001559E-03
   11     4.15667568013062E-06
   12     3.42423590725145E-05
   13     3.10636426908594E-06
   14     5.61867322696441E-06
   15     8.55691276336206E-07
   16     1.30232786401031E-05
   17     9.13403254046188E-06
   18     3.12012968864622E-06
   19     1.96943860676035E-06
   20     2.79540641482243E-05
   21     5.79632358078207E-06
   22     1.15079985794859E-05
   23     1.97045900521515E-06
   24     3.95925773193038E-06
   25     8.72640656304392E-07
   26     2.54089262845347E-06
   27     5.52643753073098E-07
   28     2.76885267712292E-06
   29     2.12006949994590E-06
   30     4.66563412830935E-06
   31     4.72326086942859E-06
   32     1.07343620234175E-05
   33     3.76155237079200E-06
   34     4.26676796492293E-05
   35     3.82971819290294E-05
   36     8.80635671148318E-06
   37     1.60621408039254E-06
   38     2.94374318416668E-06
   39     9.30338063617583E-07
   40     2.95454707160266E-06
   41     5.25654175908199E-07
   42     3.59489984983338E-06
   43     0.00000000000000E+00
   44     3.98766810303894E-06
   45     1.36289574236242E-06
   46     1.00784962067692E-05
   47     5.64540606447534E-06
   48     3.38061120063177E-05
   49     6.80091307302331E-06
   50     1.11357275675608E-04
   51     6.69303381780006E-05
   52     9.42788250164613E-04
   53     1.20383421721847E-04
   54     2.31553463318953E-03
   55     2.40482770284520E-04
   56     4.70293380458683E-04
   57     3.32665609273349E-05
   58     6.48861202285387E-05
   59     2.96372153156494E-05
   60     4.68437418844532E-05
   61     0.00000000000000E+00
   62     2.30441934771498E-05
   63     9.77189313508049E-06
   64     2.56883006251620E-05
   65     5.12187824061198E-06
   66     5.11226909925935E-05
   67     1.54227409902035E-05
   68     4.34544898424211E-05
   69     6.45316211637674E-06
   70     4.02103248739140E-05
   71     5.92604719329261E-06
   72     3.49663708566275E-05
   73     7.89850616141305E-06
   74     2.91548629732517E-05
   75     3.13387909265609E-06
   76     2.12148270826730E-05
   77     1.82440696755003E-05
   78     7.05445086018277E-04
   79     2.69161462733874E-04
   80     2.02651694817632E-04
   81     1.46947965593814E-06
   82     3.92063986204532E-05
   83     5.69284607477648E-05
   84     0.00000000000000E+00
   85     0.00000000000000E+00
   86     0.00000000000000E+00
   87     0.00000000000000E+00
   88     0.00000000000000E+00
   89     0.00000000000000E+00
   90     4.69744000976743E-05
   91     0.00000000000000E+00
   92     7.00264113539324E-05
   93     0.00000000000000E+00
   94     0.00000000000000E+00
   95     0.00000000000000E+00
   96     0.00000000000000E+00
   97     0.00000000000000E+00
   98     0.00000000000000E+00
   99     0.00000000000000E+00
  100     0.00000000000000E+00
  101     0.00000000000000E+00
  102     0.00000000000000E+00
  103     0.00000000000000E+00
  104     0.00000000000000E+00
  105     0.00000000000000E+00
  106     0.00000000000000E+00
  107     0.00000000000000E+00
  108     0.00000000000000E+00
  109     0.00000000000000E+00
  110     0.00000000000000E+00
