# 1:Z 2:Y(Z)
    1     1.97829073085787E-06
    2     6.36866345718561E-04
    3     4.13638401570327E-08
    4     7.70007347943394E-09
    5     1.24703654635032E-08
    6     4.10754350030839E-08
    7     5.28822991392213E-04
    8     6.80050044178396E-05
    9     3.83128438811693E-05
   10     1.89005567641571E-03
   11     1.20637092425932E-05
   12     2.85048344045965E-05
   13     3.05118949776426E-06
   14     7.50697474278239E-06
   15     1.74874933079078E-06
   16     1.13758702609484E-05
   17     8.54165259163149E-06
   18     3.70327136144497E-06
   19     2.38915428049908E-06
   20     2.79531311646132E-05
   21     4.91850182212795E-06
   22     1.13150780939135E-05
   23     3.43585803379492E-06
   24     5.14412961607970E-06
   25     8.80526044449596E-07
   26     1.84031429582823E-06
   27     3.59518799814328E-07
   28     1.90760604753697E-06
   29     1.11235282805791E-06
   30     3.11222594037710E-06
   31     3.11641010259506E-06
   32     7.16123722242259E-06
   33     2.70131444376263E-06
   34     3.89347812556544E-05
   35     3.82408377142867E-05
   36     1.46841674121423E-05
   37     2.73148407950116E-06
   38     4.22256733125088E-06
   39     1.50708909388448E-06
   40     4.11422154580352E-06
   41     1.70605070200351E-06
   42     1.92259693299965E-05
   43     5.63829466893225E-13
   44     4.49521804192457E-05
   45     1.04306000699711E-05
   46     5.60176609513861E-05
   47     2.39953156426917E-05
   48     4.26161165599182E-05
   49     8.62201085548768E-06
   50     8.09870027874748E-05
   51     3.63871558345370E-05
   52     8.09136230470117E-04
   53     1.40564076190185E-04
   54     2.60440294881892E-03
   55     3.80662052061455E-04
   56     4.04151076093875E-04
   57     2.74560615566788E-05
   58     4.95077499235129E-05
   59     2.43209371077893E-05
   60     2.41926781554323E-05
   61     0.00000000000000E+00
   62     5.46499963337862E-06
   63     1.98748999308128E-06
   64     6.32333195408201E-06
   65     1.08060216867865E-06
   66     1.36145312476975E-05
   67     7.15097057703651E-06
   68     2.53963763032434E-05
   69     4.93185753289783E-06
   70     2.81451411038305E-05
   71     5.48838204795890E-06
   72     2.85731443500487E-05
   73     8.85863127571245E-06
   74     3.65117916031927E-05
   75     4.64374559616590E-06
   76     1.70950343493650E-05
   77     5.06150866065008E-06
   78     6.51486412507594E-04
   79     1.70235660656822E-04
   80     4.15193822635847E-04
   81     3.45459560047674E-06
   82     1.31647035030513E-05
   83     2.57423846030563E-05
   84     0.00000000000000E+00
   85     0.00000000000000E+00
   86     0.00000000000000E+00
   87     0.00000000000000E+00
   88     0.00000000000000E+00
   89     0.00000000000000E+00
   90     2.99326043083087E-05
   91     0.00000000000000E+00
   92     4.36017368062012E-05
   93     0.00000000000000E+00
   94     0.00000000000000E+00
   95     0.00000000000000E+00
   96     0.00000000000000E+00
   97     0.00000000000000E+00
   98     0.00000000000000E+00
   99     0.00000000000000E+00
  100     0.00000000000000E+00
  101     0.00000000000000E+00
  102     0.00000000000000E+00
  103     0.00000000000000E+00
  104     0.00000000000000E+00
  105     0.00000000000000E+00
  106     0.00000000000000E+00
  107     0.00000000000000E+00
  108     0.00000000000000E+00
  109     0.00000000000000E+00
  110     0.00000000000000E+00
